0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.030362564567960455,0.15597087985003602,0.269833361104499,0.19441049407879124,0.0,0.2639771496369919,0.24778336943584955,0.13943755207093744,0.09692088818138589,0.16146254790526093,0.20460322682524912,0.0,0.0,0.0,0.0,0.0,0.0,0.2997097626415506,0.28649381352654224,0.0,0.3875969800642628
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.06913339442989799,-0.06422075487978995,-0.041458256962627414,0.025354232623185462,-0.12927074654844017,-0.12202491252082773,-0.3952498750297518,0.26130003332539936,-0.04821242293501499,-0.3016582236372279,-0.29214989169245154,-0.5105956923946672,-0.1913207382170894,0.5592958256962623,-0.14253324446560278,-0.01692492918352723,0.4474583402761242,-0.1717957423827649,0.15395421596048592,-0.008170763211139695,1.4608714453806713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06992095999999998
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.03510006665079784,0.06864172637467311,0.4551958423589614,-0.08398325279695257,-0.25963322780290216,0.4189250124970241,-0.02617909515591481,-0.06922908682456506,-0.10349991668650269,-0.300912389609615,-0.02893326112830223,-0.02144159307307705,-0.16581240627231533,0.16647087985003595,-0.15378741043799002,-0.07421242293501489,0.2570458673530112,-0.2731415597476778,-0.09323741876933996,0.1542167138776485,0.8674589536843694
0.03510006665079784,0.06864172637467311,0.07312426165067029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06552607581440228
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.19175004165674944,0.23601253957391183,0.4309500083313497,-0.13903324446560228,0.14070004998809876,-0.011924929183527272,0.40366251457986235,-0.07323741876933973,0.23202087151868728,-0.05445825696262741,0.321350024994049,0.27807086318733804,0.05361673054034793,0.444204174303737,0.11969171804332339,0.40142501249702434,0.22928336943584895,-0.04645825696262724,-0.6186790118424169,0.2250292034634613,1.3887862400315403
0.19175004165674944,0.2360125395739118,0.36143338609854847,0.0,0.06522096316353398,0.0,0.36108134060342867,0.0,0.16817303365270386,0.0,0.2941208965127353,0.2780708631873381,0.0536167305403481,0.4442041743037368,0.11969171804332346,0.354510989823853,0.0,0.0,0.0,0.0,0.6805341267680346
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.4559583402761252,-0.09224575071411512,0.5427958256962635,0.10692922012616084,0.17647087985003604,0.17447087985003606,0.07765005831944816,0.17173337776719885,0.0366083985955731,-0.2813957257200649,0.04713339442989806,0.44320417430373665,0.158454215960486,0.13395421596048593,-0.27639572572006516,-0.5423665222566045,0.03536256456796041,-0.21459156807902713,0.18524170971197396,0.05386256456796048,1.3030261656944582
0.40983546491906764,0.0,0.496672950339206,0.1069292201261609,0.17647087985003607,0.17447087985003606,0.07765005831944816,0.0702751624613207,0.0,0.0,0.0,0.09780043600730437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39686509374860546
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.16121671387764888,-0.05121242293501488,0.22001253957391118,0.23678336943584877,0.3358750208283749,0.019837568733635312,-0.09025408265889019,0.141445884015711,0.08642088818138575,0.25406253124256306,0.21802920346346155,-0.1582957423827642,0.027608398595572885,0.09140422429183567,0.2825625312425626,-0.2801332278029018,-0.03395825696262741,-0.04246658890740224,-0.06948325279695253,0.1334542159604859,0.4742901191673478
0.13561050241014144,0.0,0.19440632810640374,0.23678336943584877,0.3190153724311684,0.0,0.0,0.08788901848766262,0.08642088818138571,0.25406253124256306,0.12170150807347668,0.0,0.0,0.05704457589462919,0.004327327372455336,0.0,0.0,0.0,0.0,0.0,0.25120790361859424
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.20850420762913677,-0.06571242293501493,-0.06371242293501493,-0.19908323613425238,0.009345900678410388,0.2955875270768873,-0.051474920852177454,0.26606253124256213,-0.08572075487979001,-0.08099991668650273,0.23827503749107481,0.1914875437395865,0.042116730540347994,-0.025441593073077317,-0.0965082486312773,-0.07772908682456504,-0.1733040743275402,-0.3436998833611017,0.0406167305403479,0.0631417263746731,0.5403427409156247
0.03994270120209699,0.0,0.0,0.0,0.0,0.11924939175196651,0.0,0.15617792866777913,0.0,0.0,0.08916099813536993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06160379298865218
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.23328336943584962,-0.18932907016186504,0.07839589234706133,0.2330292034634619,0.06662506248512307,-0.04470409099023982,-0.5076040243394416,-0.08024575071411506,0.364129186800762,0.6456166472268505,0.1552083819328733,0.029625062485123085,-0.005179095155914748,0.4299583402761249,0.13196254790526096,0.007354232623185376,0.07189589234706062,-0.3394457173887148,-0.25287072988574016,-0.25538739377529013,1.3644616762449804
0.13319595344362672,0.0,0.0,0.028039201777358302,0.0,0.0,0.0,0.0,0.0,0.637961270332462,0.15520838193287334,0.027035514907165714,0.0,0.3326065090157133,0.0,0.0,0.0,0.0,0.0,0.0,0.5342734768106961
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.29930003332539856,-0.3637082153058769,-0.03369575904546482,0.07214172637467314,-0.2818957257200642,-0.1685582402999279,0.05188756040228559,0.15923337776719862,-0.40076653891930275,-0.016679095155914803,-0.029679095155914773,0.19700420762913654,-0.4845706965603413,0.22427503749107444,0.35362918680076255,0.44395000833135007,-0.17932073821709055,-0.2308623979409654,0.07189589234706062,-0.41251237294691534,1.5256851349612952
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06992095999999998
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.3140958590216617,0.09866672220899843,0.21575837360152408,0.07239589234706076,-0.18632907016186442,0.4181708465246368,0.23478336943584932,0.4990000000000003,0.6156166472268512,-0.19058323613425263,-0.1137707465484403,0.06365005831944855,0.2528166972149499,0.08765839026422327,0.5570416597238759,-0.06497492085217757,-0.22911656391335244,0.24202920346346204,0.33111252291121207,0.3065875270768863,1.275971170856478
0.3140958590216617,0.09866672220899841,0.20191261177894315,0.0,0.0,0.31808343053241406,0.2347833694358492,0.49900000000000033,0.4317063614318035,0.0,0.0,0.0,0.19602305864675307,0.0876583902642234,0.43735285785130706,0.0,0.0,0.06762652057050111,0.3311125229112122,0.3065875270768865,0.7371280995977022
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.28707086318733704,-0.42427487086407745,0.20699587568436115,0.12845421596048592,0.03811673054034799,-0.373979045167815,-0.05144159307307732,0.1364542159604859,0.19600420762913653,-0.15854157641037764,-0.21684573405141527,0.15144588401571152,-0.038204090990239886,-0.16906657224470276,-0.20632907016186536,-0.2283457340514156,0.41467084652463765,0.20877503749107382,-0.19634573405141564,0.297062531242562,1.1517708340183581
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016763871697375032,0.06972050832961217
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,error
0.0798,0.019175,0.05095,0.05055,0.009675,0.088,0.029225,0.07005,0.114825,0.020225,0.04055,0.03025,0.0488,0.04885,0.128725,0.0308,0.020325,0.01955,0.03905,0.060625,
0.12744588401571097,0.12893755207093582,0.10890422429183573,0.21001253957391122,0.41793334444179936,0.035870896512735596,-0.2648873937752902,0.1789708798500369,0.056625062485123,-0.22159156807902736,0.2177667055462989,-0.35070821530587765,-0.2391165639133523,-0.05845825696262737,-0.20082907016186557,0.20149587568436145,0.019108398595573096,0.4051625145798625,0.0638875604022856,0.03587089651273554,0.9313426655653618
0.12744588401571097,0.12893755207093585,0.10890422429183572,0.21001253957391125,0.09897995843481078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836265106293973,0.0638875604022856,0.03587089651273556,0.11087935448120045
